Ano,Mes,Categoria,INV Dolar,INV
2015,1,TRAJES DE BANO,810.19,440000
2015,1,TIENDAS DE TELAS,776.82,421875
2015,1,MAQUINAS DE COSER,756.04,410589
2015,1,FACTOREO,745.74,405000
2015,1,CERRAJERIAS,730.47,396700
2015,1,LECHE EVAPORADA,720,391017.58
2015,1,HIGIENE INSTITUCIO,711.22,386250
2015,1,COURIER,671.45,364657
2015,1,DIGESTIVOS,660,358432.8
2015,1,REGISTRADORAS,600.96,326400
2015,1,HONGOS,600,325848
2015,1,TRANSPORTE PUBLICO,550,298693.99
2015,1,DRY CLEANING,540.76,293674.33
2015,1,EDITORIALES,529.39,287500
2015,1,TIENDAS DE PINTURA,514.3,279314
2015,1,CREDITO PRENDARIO,494.08,268320
2015,1,ESTRENIMIENTO,460.34,250000.04
2015,1,PERROS OTROS,455.73,247500
2015,1,ROMANAS,403.82,219314
2015,1,PARAGUERIAS,360,195508.79
2015,1,CREDITO EMPRESARIA,350,190078
2015,1,ESCUELAS NATACION,350,190078
2015,1,ENLATADOS VERDURAS,300,162924
2015,1,ENCOMIENDAS,288.63,156750.06
2015,1,HAMBURGUESERIA,252.01,136863
2015,1,ARTESANIAS,201.91,109657
2015,1,BICICLETAS,201.91,109657
2015,1,HUEVOS,201.91,109657
2015,1,TIENDAS EMBARAZADA,201.91,109657
2015,1,TRATAMIENTO CABELL,201.91,109657
2015,1,CONSOMES,174.37,94696.95
2015,1,CAMISETAS,151.91,82500
2015,1,FOTOCOPIADORAS,117.6,63865.49
2015,1,ENLATADOS FRUTAS,103.59,56260
2015,1,MOSTAZA,92.07,50000
2015,1,SOPAS,92.07,50000
2015,1,ESTUDIOS FOTOGRAFI,75.96,41250
2015,1,PROFESIONALES,7.55,4100
2015,1,ADEREZOS,0,0.02
2015,1,TOALLAS DE PAPEL,0,0.04
2015,1,TV PLASMA,0,0
2015,2,SITIOS DE COMPRAS,1478825.7,799423469.2
2015,2,OPERADORES MOV FUL,1061033.05,573573369
2015,2,SUPERMERCADOS,1055097.71,570364814.3
2015,2,DIARIOS,1008184.34,545004452.1
2015,2,VARIOS,999378.16,540242143.8
2015,2,EVENTOS,967791.63,523168935.5
2015,2,CINES,756314.08,408850346.4
2015,2,TELEVISION CABLE,725725.5,392312661.8
2015,2,ESTADO,724499.26,391650149
2015,2,TIENDAS ELECTRODOM,615623.77,332793895.5
2015,2,ADMINISTRATIVOS,603796.27,326400427.9
2015,2,VIVIENDA,578940.72,312963541.2
2015,2,EXPOSICIONES,576274.21,311522400.1
2015,2,MEDICAMENTOS,529094.11,286017705.1
2015,2,CLUBES DE FUTBOL,484754.77,262048780.2
2015,2,REVISTAS,469044.22,253555987.1
2015,2,CREDITO VIVIENDA,439289.04,237470750
2015,2,RADIOEMISORAS,421510.26,227859973.9
2015,2,CONTRA OBESIDAD,420535.11,227333015.2
2015,2,TARJETAS CREDITO,373444.14,201876653.6
2015,2,CREDITO PERSONAL,360756.5,195017727.7
2015,2,FERRETERIAS,358021.11,193538804.2
2015,2,PINTURAS,358007.89,193532029.4
2015,2,DENTIFRICOS,344707.69,186342075
2015,2,DESODORANTES FEMEN,341200.32,184446079.4
2015,2,AUTOS TODOTERRENO,324007.97,175152139.8
2015,2,CHAMPU TRADICIONAL,318005.45,171907428.3
2015,2,FUNDACIONES,301033.08,162732392.3
2015,2,SMS ENTRETENIMIENT,290136.88,156842262
2015,2,MINISTERIOS,270478.06,146215030.2
2015,2,GASEOSOS COLAS,264749.25,143118236.8
2015,2,VEHICULOS,264315.2,142883943.6
2015,2,CHAMPU MEDICADO,257314.37,139099002.4
2015,2,ATUN,257178.14,139025362.4
2015,2,TELEVISION ABIERTA,249242.34,134735473.5
2015,2,TIENDAS DEPARTAMEN,244864.63,132368701.4
2015,2,ONG,241477.86,130538062.4
2015,2,SUPLEMENTO ADULTOS,241194.29,130384816.9
2015,2,FAST FOOD HAMBURGU,233984.85,126487721.9
2015,2,SITIOS,227221.86,122831620.2
2015,2,CERVEZA,223823.33,120994317.9
2015,2,ANTIACIDOS,219066.56,118422980.6
2015,2,AGENCIAS DE VIAJES,214660.99,116041438.1
2015,2,FRIJOLES EN GRANO,213615,115476114.7
2015,2,ASOCIACIONES,210533.32,113810186.5
2015,2,BANCA IMAGEN,210529.95,113808253.2
2015,2,AUTOS USADOS,209437.71,113217331.7
2015,2,BIENES RAICES,209083.97,113024615.1
2015,2,SERVICIOS BANCARIO,207868.57,112369644.2
2015,2,CENTROS ADELGAZANT,206887.05,111839000
2015,2,CREMAS Y PRODS PIE,202978.5,109726116.7
2015,2,CLI Y PROF SALUD,202639.68,109543026
2015,2,AZAR,194539.07,105163983.3
2015,2,RESTAURANTES,192582.65,104106412.5
2015,2,AUTOS (MULTICATEGORIA),192205.59,103902600.1
2015,2,INTERNET SERVICE P,190096.01,102762126.9
2015,2,MAQUINA DEPORTES,188426.27,101859500
2015,2,HOTELES DE PLAYA,185522.37,100289697.2
2015,2,CANALES TELEVISION,184948.94,99979740.12
2015,2,FAST FOOD POLLO,183946.16,99437616.07
2015,2,UNIVERSIDAD PRIVAD,182548.92,98682270.36
2015,2,DESODORANTE AMBIEN,181367.27,98043518.26
2015,2,REPUESTOS,179908.61,97254976.68
2015,2,TARJETAS CRED AFIL,178499.38,96493166
2015,2,PICK UP,177362.18,95878435.49
2015,2,TELEVENTAS,175492.37,94867666.63
2015,2,DESODORANTES CABAL,174687.94,94432765.46
2015,2,SEMINARIOS,173454.93,93766260.57
2015,2,MOTOS,172893.73,93463126.38
2015,2,PREPARADOS LECHE,172232.89,93105656.58
2015,2,SNACKS,170614.39,92230823.63
2015,2,FAST FOOD TACO,166594.74,90057884.16
2015,2,CREMAS CUERPO MANO,166127.43,89805161.42
2015,2,LIMPIADORES,164901.3,89142346
2015,2,ANALGESICOS,163456.08,88361021.75
2015,2,CAMARAS (ASOC),162283.13,87727065.34
2015,2,APPS,161147.31,87112983.77
2015,2,CEREALES FAMILIARE,150676.47,81452667.1
2015,2,UNGUENTOS,148474.04,80262051.69
2015,2,ENERGIA,144101.42,77898236.06
2015,2,CONSTRUCTORAS,143324.53,77478367.26
2015,2,CHOCOLATES,136472.8,73774428.5
2015,2,BEBIDAS ENERGIZANT,133933.08,72401562.68
2015,2,DETERGENTES,133782.96,72320385.46
2015,2,ANTIGRIPALES ADULT,133036.56,71916988.4
2015,2,BOUTIQUE,132920.79,71854211.41
2015,2,REPELENTE ESPACIAL,132917.55,71852585
2015,2,ESCUELAS COCINA,130570.3,70583744.48
2015,2,TARJETAS CRED EMIS,128759.18,69604639.72
2015,2,SMS PREMIOS,127779.12,69074815.41
2015,2,SKIN CARE,123322.84,66665856.63
2015,2,REFRESCOS HIDRATAT,121034.23,65428813.34
2015,2,FAST FOOD PIZZA,119672.12,64692342.09
2015,2,MAT.CONSTRUCCION,117061.38,63281040.93
2015,2,REFRESCOS DE TE,112145.75,60623816.23
2015,2,LOTES,110710.6,59847211.85
2015,2,FIESTAS PATRONALES,110487.36,59727367.49
2015,2,SUAVIZANTES,110360.34,59658590
2015,2,MUEBLERIAS,108166.29,58472552.13
2015,2,COOPERATIVAS,104593.49,56541122.87
2015,2,SERVICIOS PYMES,103129.01,55749414.53
2015,2,DESODORANTE SANITA,102505.85,55412611.33
2015,2,900,102500.99,55409985.48
2015,2,PRODS CONTRA ACNE,102046.81,55164464.18
2015,2,CENTROS COMERCIALE,101177.35,54694454.11
2015,2,PUBLICIDAD COOPERA,100251.25,54193843.44
2015,2,REPOSTERIA,98981.93,53507644.01
2015,2,SUPLEMENTO NINOS,98893.32,53459750.82
2015,2,INSECTICIDAS,97548.67,52732861.69
2015,2,TALLER AUTOMOTRIZ,97500.16,52706534.24
2015,2,TEATROS,96640.45,52241771.06
2015,2,HIGIENE HOGAR,96463.35,52146158.92
2015,2,HELADOS,93102.39,50329279.71
2015,2,ANTIHEMORROIDES,92244.24,49865392.54
2015,2,CAFE,88871.08,48042102.49
2015,2,EMPRESAS,87690.2,47403620.63
2015,2,ALMACENES DESCUENT,87532.71,47318487.1
2015,2,CENTROS ESTETICA,87252.53,47166960.52
2015,2,CERTIFICADOS INVER,87157.04,47115299.64
2015,2,GALLETAS DE SODA,86808.77,46927091.98
2015,2,MAQUILLAJE,86330.93,46668775.96
2015,2,PERFUMES,85600.24,46273767.33
2015,2,TOALLAS SANITARIAS,85096.79,46001584.26
2015,2,ELECTRODOMESTICOS,84356.3,45601326.42
2015,2,UNIVERSIDAD ESTATA,83259.35,45008325.53
2015,2,CLINICAS DENTALES,82783.78,44751216.25
2015,2,CAMPANAS BIEN SOCI,81454.68,44032706.13
2015,2,ALIMENTOS (OTROS),81377.9,43991283.47
2015,2,AGENCIA PUBLICIDAD,80520.83,43527955.98
2015,2,LINEA DE ROPA,80023.58,43259135.84
2015,2,ARROZ,79492.4,42972003.06
2015,2,CREDITO OTROS,79334.7,42886791.73
2015,2,DIVERSIONES,79123.53,42772602.09
2015,2,PANALES NINOS,77995.4,42162750.02
2015,2,AUTOS SEDANES,77944.11,42135069.98
2015,2,DETERGENTE LIQUIDO,77926.85,42125696.27
2015,2,TIENDA DEPORTIVA,77781.38,42046991.95
2015,2,ALMACENES,77008.47,41629163.79
2015,2,LIBROS,76309.35,41251287
2015,2,LAVAPLATOS,76266.14,41227947
2015,2,CENTROS SERV AUTOM,74824.48,40448653.76
2015,2,BARES,71714.76,38767515.68
2015,2,CAMARAS FOTOGRAFIC,70824.17,38286130.81
2015,2,CEREALES INFANTILE,70512.81,38117817.58
2015,2,FAST FOOD SANDWICH,70372.63,38042073.74
2015,2,PAPEL HIGIENICO,69210.03,37413575.12
2015,2,GIMNASIOS,69006.05,37303398.97
2015,2,SALSA PARA COCINAR,68253.15,36896305.5
2015,2,LUBRICANTES,67444.48,36459117.29
2015,2,MASA,65154.12,35221066.47
2015,2,COLEGIOS DE PROFES,64579.27,34910288.54
2015,2,SEGUROS DE VIDA,64461.66,34846662.03
2015,2,ZAPATERIAS,64167.73,34687848.77
2015,2,GPS,63588.72,34374942
2015,2,LLANTAS,63346.14,34243649.04
2015,2,NOCLASIFICADOS,62081.98,33560243.32
2015,2,PERROS COMIDA,62049.31,33542616.66
2015,2,CONTRADROGAS,61506.47,33249101.99
2015,2,OTROS MEDIOS COMUN,61141.72,33051972.33
2015,2,CENTROS REH. DROGA,60394.39,32648000.01
2015,2,CUENTA DE AHORRO,60345.39,32621591.76
2015,2,TIENDAS DE LLANTAS,60322.26,32608992.2
2015,2,COLADOS,60285.23,32588992.71
2015,2,OPTICAS,59975.88,32421764.37
2015,2,CONCIERTOS,59894.15,32377642.59
2015,2,JABON DE BANO,59700.14,32272720
2015,2,FRUTAS,59641.44,32240825.15
2015,2,ESCUELAS IDIOMAS,58347.02,31541177.87
2015,2,HOTELES OTROS,58049.92,31380638.81
2015,2,PENSIONES,57931.71,31316701.98
2015,2,BARRAS NUTRITIVAS,56719.51,30661439.17
2015,2,ESCUELAS INFORMATI,56219.76,30391327.21
2015,2,QUITAMANCHAS,56030.42,30288926.99
2015,2,ZAPATOS OTROS,55496.38,30000209.01
2015,2,UNIVERSIDAD EXTRAN,55400,29948132
2015,2,CREMAS ANTICELULIT,53374.45,28853160.46
2015,2,HOTELES DE PRIMERA,53210.96,28764761.77
2015,2,DISCOS,53006.1,28654013.5
2015,2,DISTRIBUIDORAS,52696.64,28486692.27
2015,2,ALIMENTOS PREPARAD,52657.71,28465705.41
2015,2,CELULARES,52549.43,28407186.93
2015,2,AZUCAR,52398.66,28325699.83
2015,2,CEPILLOS DE DIENTE,52378.75,28314906.1
2015,2,CASAS PREFABRICADA,51691.4,27943375
2015,2,TIENDAS DE COMPUTO,51681.51,27938022.75
2015,2,ENJUAGUE BUCAL,51460.65,27818599
2015,2,ESCUELAS OTRAS,50893.09,27511832.28
2015,2,PANUELOS FACIALES,49557.88,26790000
2015,2,TIENDA ROPA CASUAL,49304.2,26652853.86
2015,2,OFICENTRO,49101.98,26543554.82
2015,2,RELIGION,48912.14,26440969.91
2015,2,ANTIPANALITIS,48196.38,26054000
2015,2,JEANS,48112.16,26008463
2015,2,REPELENTE DE PIEL,48074.14,25987918
2015,2,AUTOS DE LUJO,46539.23,25158161.75
2015,2,FARMACIAS,46287.13,25021902.73
2015,2,COSMETICOS (GRAL),45992.31,24862571.27
2015,2,LIN.AEREAS OTRAS,45720.18,24715435.72
2015,2,ANTIMICOTICOS VAGI,45490.82,24591430.2
2015,2,AUTOS TODOTER LUJO,45431.18,24559175.16
2015,2,MUNICIPALIDADES,45295.48,24485948.73
2015,2,DISCOMOVILES,44946.83,24297326.96
2015,2,YOGURT,44800.54,24218280.76
2015,2,TIENDAS DE JUGUETE,44736.63,24183743.55
2015,2,PELICULAS DE VIDEO,44167.38,23875999.98
2015,2,GALLETAS OTRAS,43972.21,23770491.79
2015,2,SALONES DE BELLEZA,43228.64,23368520.92
2015,2,CLOROS,42157.84,22789749.66
2015,2,TIENDAS CELULARES,41672.37,22527257.94
2015,2,COMIDA Y ACC GATO,41629.67,22504166.67
2015,2,AGUA PURA,41538.04,22454627.26
2015,2,FINANCIERAS,41475.44,22420741.87
2015,2,CREMAS FACIALES,41368.96,22363232.09
2015,2,ELECTRICIDAD,41296.22,22323987.07
2015,2,GRUPOS MUSICALES,41181.85,22261988.34
2015,2,DESINFECTANTES,40805.37,22058566.2
2015,2,ARTIC ELEC CABELLO,39921.01,21580499.98
2015,2,EQUIPO INDUSTRIAL,39914.73,21577103
2015,2,TARJETAS DEBITO,39650.7,21434348.12
2015,2,JOYERIAS,39357.58,21275916.58
2015,2,ANALGESICOS UNGUEN,38913.76,21036000
2015,2,RECURSOS HUM INGLE,38593.39,20862812
2015,2,LECHE LIQUIDA,38016.29,20550848.31
2015,2,IMPRESORAS,37868.52,20470975.46
2015,2,CASAS DE EMPENO,37537.76,20292156.98
2015,2,HOSPITALES,37161.67,20088825.06
2015,2,INDUSTRIAS,36930,19963616.48
2015,2,MANI,36242.43,19591944.55
2015,2,ASPIRADORAS,35889.23,19401000
2015,2,ANTIMICOTICOS,35593,19240849.99
2015,2,MUSEOS,34969.7,18903919.4
2015,2,PISOS,34102.68,18435210.62
2015,2,RELOJES,33933.78,18343927.6
2015,2,BEBIDAS PREP CON A,33899.84,18325640
2015,2,FUEGOS ARTIFICIALE,33491.79,18105000
2015,2,SMS RELIGIOSO,33329.81,18017499.34
2015,2,SEGURIDAD,32547.52,17594537
2015,2,WHISKY,32390,17509385.86
2015,2,DISCOTECAS,32389.06,17508750
2015,2,HERRAMIENTAS,32144.17,17376599.32
2015,2,TURISMO,31980.22,17287884.93
2015,2,COLCHONES,31954.17,17273800
2015,2,CENTROS COM. OTROS,31402.47,16975594.49
2015,2,ESCOLAR,30988.17,16751612.12
2015,2,SOFTWARE,30760.89,16628714.15
2015,2,MUEBLES DE COCINA,30705.71,16598904.08
2015,2,BOLSAS,30394.61,16430721.8
2015,2,TARJETAS CRED COME,30344.41,16403587.4
2015,2,ORGANIZADOR EVENTO,29875.41,16150081.95
2015,2,CAMIONES,29648.23,16027245.8
2015,2,AGRICOLA GANADERO,29593.23,15997513.9
2015,2,ANTICARDIACOS,29187.37,15778109
2015,2,CATERING SERVICE,29174.5,15771208.84
2015,2,AUTOS COMPACTOS,28975.5,15663588.7
2015,2,TARJETAS DEB EMISO,28494.81,15403740.7
2015,2,TIENDAS CONVENIENC,28263.47,15278717.9
2015,2,CHUPONES,28164.19,15225000
2015,2,MULTIFUNCIONALES,27435.48,14831060.4
2015,2,AIRE ACONDICIONADO,27256.41,14734302.12
2015,2,PROD LACTEOS OTROS,26936.39,14561293.18
2015,2,BOUTIQUE CABALLERO,26870.22,14525500
2015,2,MULTIVITAMINICOS,26571,14363752
2015,2,ROPA USADA,26495.28,14322828.01
2015,2,"OFICINA, MAT EQUIP",25904.63,14003500
2015,2,CEREALES NINOS,25655.78,13869000
2015,2,COLEGIOS (BACHILLE,25651.38,13866636.67
2015,2,REST TIPO AMERICAN,25612.38,13845538.6
2015,2,JUGOS,25547.99,13810703.44
2015,2,CUADERNOS,25400.91,13731223.53
2015,2,MINISUPERMERCADOS,25196.31,13620614
2015,2,TELEFONIA FIJA,24570.45,13282290.2
2015,2,CONDONES,24205.15,13084771.85
2015,2,MENTAS,23992.71,12969980.85
2015,2,TIENDAS AUDIO VIDE,23984.58,12965580
2015,2,HOTEL PLAYA EXTRAN,23831.42,12882687
2015,2,HELADERIAS,23753.13,12840466.67
2015,2,VINOS,23536.97,12723618.06
2015,2,MUTUALES,23507.94,12707921
2015,2,BANCA INTERNACIONA,23300,12595514
2015,2,ESCUELAS AVIACION,22986.32,12426000
2015,2,FLORISTERIAS,22770.5,12309289.6
2015,2,TURISMO EXT,22706.42,12274657
2015,2,PUESTOS DE BOLSA,22481.4,12153000
2015,2,PARASICOLOGIA,21561.97,11655600
2015,2,REST MEXICANO,21532.69,11640154
2015,2,TOALLAS DE PAPEL,21514.24,11630167.34
2015,2,HOSTING Y OTROS,21150.68,11433636.39
2015,2,BRONCEADORES,20762.13,11223590.62
2015,2,BOMBILLOS,20172.4,10904801.78
2015,2,TIENDAS VIDEOJUEGO,19978.56,10800000
2015,2,CEMENTO,19865.34,10738803.01
2015,2,JABON INTIMO FEMEN,19631.8,10612558.75
2015,2,TRATAMIENTO CABELL,18622.3,10066843.09
2015,2,ANTICONCEPTIVOS,18215.95,9847176.18
2015,2,SERVICIOS AMBULANC,18071.21,9768894.4
2015,2,CARNES,17825.09,9635900.01
2015,2,ABOGADOS,17601.89,9515226.2
2015,2,EMBUTIDOS,17584.69,9505926.2
2015,2,SUPERMERCADOS ESCO,17550.09,9487219.92
2015,2,VIDEO CLUBES,17261.09,9331000
2015,2,ESCUELAS MUJERES,17128.65,9259408.58
2015,2,SMS NOTICIAS,16580.34,8963000
2015,2,LIBRERIAS,16563.13,8953730
2015,2,AUTOS UTILITARIOS,16392.98,8861725
2015,2,CONDIMENTOS,16080.87,8693000
2015,2,REFRESCOS EN POLVO,16045.48,8673818.91
2015,2,TEXTIL,15842.07,8563918
2015,2,ALARMAS,15655.16,8462870
2015,2,BIENES RAICES PLAY,15592.09,8428772.44
2015,2,MACROBIOTICAS,15500.28,8379125
2015,2,TOS,15365.53,8306300
2015,2,BEBIDAS DE CHOCOLA,15342.47,8293828.68
2015,2,LIN.AEREAS NACIONA,15328.15,8286095.37
2015,2,ROPA INTIMA MUJER,15271.04,8255253.18
2015,2,JUGUETES,15169.56,8200359.2
2015,2,HOTEL CIUDAD EXTRA,15000,8108700
2015,2,OLLAS,14905.97,8057865
2015,2,AUTOS SUPER LUJO,14877.45,8042450.4
2015,2,ROPA NINOS,14727.98,7961653.58
2015,2,ANTIHISTAMINICOS,14613.93,7900000
2015,2,LINEA DEPORTIVA,14500.8,7838811.73
2015,2,SEGUROS,14403.63,7786304.86
2015,2,ORGANISMOS INTERNA,14389.29,7778560.89
2015,2,MOTOSIERRAS,14325.34,7744000
2015,2,LAMPARAS,14130.48,7638668.88
2015,2,VETERINARIAS,14111.94,7628642.35
2015,2,COLONIAS,13880.25,7503385.55
2015,2,TIENDAS DE BEBES,13732.16,7423350
2015,2,MUEBLES DE OFICINA,13659.34,7383964.84
2015,2,EQUIPO MEDICO,13399.14,7243318.45
2015,2,IMPRENTAS,13272.67,7174965.13
2015,2,CASINOS,13115.91,7090199.33
2015,2,BANCA ELECTR CNCPT,12920,6984293.95
2015,2,TENNIS,12627.75,6826324.27
2015,2,SONIDO,12518.65,6767324.5
2015,2,VALLAS,12447.13,6728667.12
2015,2,PAQUETERIA,12392.25,6699000
2015,2,BLOQUES,12234.83,6613897.67
2015,2,PIZZERIAS,12070.66,6525157
2015,2,TRANSPORTES,12013.7,6494366.2
2015,2,ALIMENTOS ANIMALES,11949.94,6459906.67
2015,2,COMPRESORES,11851.47,6406666.66
2015,2,ENVIOS DE DINERO,11829.64,6394795.58
2015,2,MAQUINARIA,11699.78,6324656.85
2015,2,TORTILLAS,11527.16,6231356.87
2015,2,PASTELERIAS,11405.23,6165466.2
2015,2,TIENDAS DE REGALOS,11385.9,6155113.4
2015,2,TIENDAS INSTR MUSI,11112.42,6007174.12
2015,2,TV LCD,11088.73,5994342.12
2015,2,SALVEQUES,11079.53,5989373.5
2015,2,MAYONESA,10988.48,5940151.36
2015,2,LAPICEROS,10911.19,5898356
2015,2,GUIAS,10636.27,5749762.5
2015,2,SMS OTROS,10553.62,5705091.9
2015,2,AC COMPUTADORAS,10536.19,5695655.07
2015,2,LAPIZ,10512.97,5683089.07
2015,2,HELADOS PALETA,10407.01,5625821.97
2015,2,LABORATORIOS CLINI,10337.06,5588014
2015,2,ACERO,10299.96,5567952
2015,2,EDUCACION,10299.24,5567558.57
2015,2,SALSA INGLESA,10229.75,5529998.78
2015,2,PINTURAS DE UNAS,10177.92,5501983
2015,2,ESCUELAS DE MANEJO,9980.75,5395375.01
2015,2,CIRUJANOS PLASTICO,9935.64,5371005.89
2015,2,LABORATORIOS,9904.76,5354317.04
2015,2,CUBITOS,9774.55,5283925.1
2015,2,ADUANAS,9669.53,5227157
2015,2,CAFETERIAS,9508.02,5139853
2015,2,TIENDAS DELICATESS,9503.68,5137500
2015,2,ESCUELAS TECNICAS,9491.62,5131000
2015,2,TIENDAS DE FIESTAS,9410.15,5086935
2015,2,VENTAS POR CATALOG,9357.8,5058643
2015,2,ACEITES PARA COCIN,9037.25,4885352.04
2015,2,CONSOLA VIDEOJUEGO,9000,4865220
2015,2,CONSULTORIAS,8922.92,4823547.7
2015,2,BATERIAS DE AUTOS,8828.52,4772506.99
2015,2,INMOBILIARIA VIVIE,8765.91,4738672.86
2015,2,AGROQUIMICOS,8739.87,4724608
2015,2,STEREOS CARROS,8689.7,4697467.2
2015,2,ANTIDIARREICOS,8615.19,4657200
2015,2,OPERADORES MOV VIR,8607.42,4653000
2015,2,TIENDAS DE BODAS,8548.33,4621056
2015,2,PANELES,8445.22,4565339
2015,2,PANALES ADULTOS,8443.27,4564265.79
2015,2,COMPUTADORAS,8330,4503031.4
2015,2,RENT A CAR,8250.79,4460217.06
2015,2,FUNERARIAS,8246.3,4457791.25
2015,2,AUTOLAVADO,8164.82,4413750
2015,2,TIENDAS ARTS HOGAR,8072.96,4364084
2015,2,REST MARISCOS,7854.17,4245806
2015,2,CUADRACICLOS,7851.9,4244580.28
2015,2,DEPORTES,7653.02,4137063.45
2015,2,NUTRICIONISTAS,7647.04,4133833.33
2015,2,CENTROS CAPILARES,7544.61,4078466.5
2015,2,NIGHT CLUB,7492.7,4050406
2015,2,TV PANTALLAS,7363,3980290.56
2015,2,POLLERIAS,7283.85,3937500
2015,2,NAVIERAS,7130,3854335.4
2015,2,CEMENTERIOS,6907.72,3734169.16
2015,2,PURIFICADORES AGUA,6418.12,3469507.19
2015,2,ESCUELAS MUSICA,6372.05,3444606.95
2015,2,FACTOREO,6339.49,3427000
2015,2,TARJETAS DEB COMER,6339.49,3427000
2015,2,BEBIDAS LACTEAS,6251.19,3379266.67
2015,2,DECORACION,6211.06,3357576.04
2015,2,ESCUELAS COMERCIAL,6208.73,3356299.94
2015,2,FAST FOOD CASUAL,6138.06,3318108.79
2015,2,QUITAGRASA,6095.17,3294929.31
2015,2,CAFE INSTANTANEO,6047.02,3268885
2015,2,SERVIDORES,6000,3243480
2015,2,TECHOS,5780,3124552.4
2015,2,PERSIANAS Y CORTIN,5651.29,3054972
2015,2,ESCUELAS BACHILLER,5642.42,3050084.24
2015,2,KINDER,5447.9,2945008.73
2015,2,PROFESIONALES,5446.93,2944500
2015,2,SINDICATOS,5380.51,2908605.25
2015,2,ZAPATOS FEMENINOS,5253.62,2840000
2015,2,MATERIAL ESCRITORIO Y PAPELERIA,5248.96,2837500.22
2015,2,HIGADO,5223.74,2823848.85
2015,2,LOSA SANITARIA,5220.51,2822105.34
2015,2,SIROPES,5186.23,2803570.1
2015,2,PANADERIAS,5090.65,2751900
2015,2,CONFITES,4994.64,2700000
2015,2,PRUEBAS EMBARAZO,4905.84,2652000
2015,2,TELECOMUNICACIONES,4900,2648842
2015,2,TALLERES,4708.69,2545427.28
2015,2,LICORES CREMAS,4700,2540726
2015,2,ORTOPEDICAS,4697.74,2539500
2015,2,PISCINAS,4670.91,2525000
2015,2,CLOSETS,4630.71,2503266.7
2015,2,AUTODECORACION,4578.42,2475000
2015,2,EMPRESAS DISEN.WEB,4556.2,2463004
2015,2,VIVEROS,4545.8,2457364
2015,2,ESCUELAS ARTES,4460.21,2411087
2015,2,RON,4400,2378552
2015,2,ADHESIVOS,4376.78,2366000
2015,2,PINTURAS AUTOMOVIL,4376.78,2366000
2015,2,AGUARDIENTE,4206.22,2273797.2
2015,2,GASOLINERAS,4185.14,2262405
2015,2,CREDITO EMPRESARIA,4182.17,2260800
2015,2,TALLER DE MOTOS,4162.2,2250000
2015,2,PROYECTORES,4122.77,2228690
2015,2,BOMBAS OTRAS,4120.56,2227500
2015,2,VITAMINA NINOS,4012.97,2169333.34
2015,2,LECHE CONDENSADA,3993.11,2158587.92
2015,2,TIENDAS LUBRICANTE,3948.53,2134500
2015,2,TAMPONES,3816.75,2063258.72
2015,2,ZAPATOS NINOS,3631.29,1963000
2015,2,LICUADORAS,3621.32,1957615.42
2015,2,CANCHAS DEPORTIVAS,3595.79,1943814.5
2015,2,CAPTACION DINERO,3567.97,1928777.5
2015,2,PAPEL,3400,1837972
2015,2,CONTRA IMPOTENCIA,3398.13,1836960
2015,2,TUBERIA,3352.21,1812135.58
2015,2,GANADERIAS,3315.88,1792500
2015,2,FOTOCOPIADORAS,3250,1756885
2015,2,TIENDA ROPA DISENA,3215,1737964.7
2015,2,CLINICAS PIE,3132.69,1693450.04
2015,2,RECAUCHADORAS,3121.65,1687500
2015,2,BETUN,3086.5,1668500
2015,2,EMBAJADAS,3058.08,1653139.1
2015,2,BLINDAJE,3000,1621740
2015,2,MONTACARGAS,3000,1621740
2015,2,TRACTORES,3000,1621740
2015,2,CLUBES,2994.19,1618603.84
2015,2,DROGUERIAS,2977.83,1609756
2015,2,SEGUROS GASTOS MED,2950,1594711
2015,2,EDULCORANTES,2848.29,1539730.19
2015,2,DIGESTIVOS,2824.34,1526782.8
2015,2,PASTAS ALIMENTICIA,2747.02,1484977.54
2015,2,TE (BOLSA-POLVO),2746.36,1484625.2
2015,2,GOMAS,2600.17,1405600
2015,2,TIENDAS DE NINOS,2536.78,1371333.37
2015,2,ARTE,2497.32,1350000
2015,2,LECHE EVAPORADA,2301.64,1244217.58
2015,2,CUERO,2257.3,1220254
2015,2,SERVICIOS TELEFONI,2237.19,1209375
2015,2,FUMIGADORAS,2234.64,1208000
2015,2,PORTONES,2210.26,1194820.67
2015,2,CLINICAS OFTALMOLO,2208.11,1193660
2015,2,GAS,2196.71,1187500
2015,2,ESCUELAS DEPORTIVA,2110.26,1140762.67
2015,2,TALCOS,2081.1,1125000
2015,2,FRIJOLES ENLATADOS,2063.61,1115544
2015,2,CREDITO PRENDARIO,1985.44,1073280
2015,2,BISUTERIA,1980,1070348.4
2015,2,CUCHILLERIA,1976.76,1068597.7
2015,2,GOTAS OFTALMICAS,1966.8,1063204.6
2015,2,POLLO,1845.24,997500
2015,2,HELADOS OTROS,1764.35,953750.26
2015,2,PERROS OTROS,1729.62,935000
2015,2,OTROS LICORES,1723.84,931875
2015,2,BUJIAS,1703.73,921000
2015,2,COURIER,1683.67,910157
2015,2,KETCHUP,1625.18,878542.44
2015,2,SAL,1615.11,873115.44
2015,2,FOTOGRAFOS,1595.64,862560
2015,2,BLANQUEADORES DENT,1538.16,831500
2015,2,TABLETAS ELECTRONI,1507.79,815080
2015,2,REFRIGERADORAS,1500,810870
2015,2,ARTESANIAS,1479.26,799657
